0,0.6680071527777784,0.6684,0.6676,0.0008000000000000229,,0.0
1,0.6678355000000007,0.6683,0.6674,0.0009000000000000119,327777.77777777344,-0.00025696248470389633
2,0.6677500694444441,0.6681,0.6674,0.0007000000000000339,344285.7142856976,-0.00012792155486874025
3,0.6675852638888888,0.668,0.6672,0.0008000000000000229,446249.9999999872,-0.00024680724584937784
4,0.6674631666666666,0.668,0.667,0.0010000000000000009,250999.99999999977,-0.0001828938246943537
5,0.6675586249999993,0.668,0.6671,0.0009000000000000119,294444.44444444054,0.00014301663087928822
6,0.6678526944444454,0.6683,0.6674,0.0009000000000000119,344444.4444444399,0.0004405147854184331
7,0.6678910138888888,0.6683,0.6675,0.0008000000000000229,243749.99999999302,5.737709043056491e-05
8,0.6680685138888889,0.6685,0.6677,0.0008000000000000229,314999.999999991,0.0002657619226923477
9,0.6678865555555561,0.6684,0.6676,0.0008000000000000229,453749.999999987,-0.0002723647792852735
10,0.6682717361111108,0.6688,0.6678,0.0010000000000000009,384999.99999999965,0.0005767155400130797
11,0.6686304444444443,0.669,0.6683,0.0007000000000000339,341428.5714285549,0.0005367701699026694
12,0.6686313611111112,0.6691,0.6682,0.0009000000000000119,362222.2222222174,1.3709616044591932e-06
13,0.6685853055555548,0.669,0.6682,0.0008000000000000229,326249.9999999906,-6.888034010225643e-05
14,0.6684727499999997,0.6688,0.6681,0.0006999999999999229,420000.0000000463,-0.0001683488324075401
15,0.6680858750000002,0.6688,0.6677,0.0010999999999999899,386363.6363636399,-0.0005787446085118126
16,0.6685140972222232,0.669,0.6677,0.0013000000000000789,226153.84615383242,0.0006409688308752992
17,0.6683127500000002,0.6689,0.6677,0.0012000000000000899,139166.66666665624,-0.0003011862024445089
18,0.6683527222222219,0.669,0.6678,0.0012000000000000899,218333.333333317,5.981065335298362e-05
19,0.6686209583333355,0.66918,0.6682,0.0009799999999999809,287755.1020408219,0.00040133914652390576
20,0.6691567916666664,0.6697,0.6687,0.0010000000000000009,338999.9999999997,0.0008014007438035232
21,0.6687203749999996,0.6693,0.6681,0.0011999999999999789,270833.3333333381,-0.0006521889519791713
22,0.6681752777777774,0.6689,0.6677,0.0012000000000000899,201666.66666665155,-0.0008151347597599068
23,0.6681227777777765,0.6686,0.6676,0.0010000000000000009,179999.99999999985,-7.857219766571425e-05
24,0.6681609722222226,0.6685,0.6678,0.0007000000000000339,322857.1428571272,5.716680483955338e-05
25,0.6685202083333344,0.6689,0.668,0.0009000000000000119,421111.11111110554,0.000537649048726979
26,0.6684643194444452,0.6689,0.6679,0.0010000000000000009,324999.9999999997,-8.36008967156328e-05
27,0.6685377361111112,0.669,0.6682,0.0008000000000000229,332499.99999999045,0.00010982884879639419
28,0.6683910694444454,0.6689,0.6679,0.0010000000000000009,351999.9999999997,-0.00021938427517796108
29,0.6679871666666669,0.6685,0.6675,0.0010000000000000009,446999.9999999996,-0.0006042911047781967
30,0.6682049166666666,0.6689,0.6674,0.0015000000000000568,260666.6666666568,0.00032597931646843024
31,0.66879813888889,0.6692,0.6682,0.0010000000000000009,223999.9999999998,0.000887784880695937
32,0.6688788055555546,0.6694,0.6685,0.0009000000000000119,335555.55555555114,0.00012061437072572488
33,0.669074958333333,0.6694,0.6687,0.0007000000000000339,518571.42857140343,0.00029325608189286617
34,0.6694098333333321,0.67,0.6688,0.0012000000000000899,366666.6666666392,0.000500504458922441
35,0.6698367916666667,0.6702,0.6695,0.0007000000000000339,401428.571428552,0.0006378130587183956
36,0.6704963472222228,0.6709,0.66982,0.001080000000000081,522222.22222218313,0.0009846511325767957
37,0.670687638888889,0.67114,0.6701,0.0010399999999999299,350000.0000000236,0.0002852985962693167
38,0.6705742083333336,0.6711,0.67021,0.0008900000000000574,338202.24719098944,-0.00016912575836849764
39,0.6705337500000002,0.671,0.6702,0.0008000000000000229,409999.99999998824,-6.033386436676983e-05
